ID,Name,InChI,InChIKey,SMILES,Solubility,SD,Ocurrences,Group,MolWt,MolLogP,MolMR,HeavyAtomCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,RingCount,TPSA,LabuteASA,BalabanJ,BertzCT,bin,is_sol
D-101,ethyl vinyl ether,"InChI=1S/C4H8O/c1-3-5-4-2/h3H,1,4H2,2H3",FJKIXWOMBXYWOQ-UHFFFAOYSA-N,CCOC=C,-0.858,0.05394141225,2,G3,72.10700000000001,1.1664,21.822999999999997,5.0,1.0,0.0,1.0,2.0,30.0,0.0,0.0,0.0,0.0,9.23,32.258019568342,2.4017152226171965,24.82892142331044,High,True
D-147,dichlorvos,"InChI=1S/C4H7Cl2O4P/c1-8-11(7,9-2)10-3-4(5)6/h3H,1-2H3",OEBRKCOSUFCWJD-UHFFFAOYSA-N,CO[P](=O)(OC)OC=C(Cl)Cl,-1.344,0.0486499999999999,2,G3,220.976,2.680400000000001,42.498500000000014,11.0,4.0,0.0,7.0,4.0,66.0,0.0,0.0,0.0,0.0,44.760000000000005,74.64125315559419,4.102541909313092,180.53107956171823,High,True
D-267,phoxim,"InChI=1S/C12H15N2O3PS/c1-3-15-18(19,16-4-2)17-14-12(10-13)11-8-6-5-7-9-11/h5-9H,3-4H2,1-2H3/b14-12+",ATROHALUCMTWTB-WYMLVPIESA-N,CCO[P](=S)(OCC)O\N=C(C#N)\c1ccccc1,-4.63,0.1159500000000002,2,G3,298.304,3.2283800000000014,77.21400000000004,19.0,6.0,0.0,7.0,7.0,102.0,1.0,0.0,0.0,1.0,63.84,117.58356026441706,2.8809507542904287,503.4558226694405,Low,False
D-277,metribuzin,"InChI=1S/C8H14N4OS/c1-8(2,3)5-6(13)12(9)7(14-4)11-10-5/h9H2,1-4H3",FOXFZRUHNHCZPX-UHFFFAOYSA-N,CSC1=NN=C(C(=O)N1N)C(C)(C)C,-2.245,0.0323999999999999,2,G3,214.294,0.3714999999999997,56.923400000000015,14.0,6.0,1.0,6.0,1.0,78.0,1.0,0.0,0.0,1.0,73.8,86.68814153197627,3.397091200228207,393.3082446563218,High,True
D-290,pirimiphos-methyl,"InChI=1S/C11H20N3O3PS/c1-6-14(7-2)11-12-9(3)8-10(13-11)17-18(19,15-4)16-5/h8H,6-7H2,1-5H3",QHOQHJPRIBSPCY-UHFFFAOYSA-N,CCN(CC)c1nc(C)cc(O[P](=S)(OC)OC)n1,-4.133,0.20865,2,G3,305.34000000000003,2.5273200000000005,79.26100000000005,19.0,7.0,0.0,8.0,7.0,108.0,1.0,0.0,0.0,1.0,56.71000000000001,118.90569134410322,3.0607197266412487,460.49867431625097,Medium,False
D-306,permethrin,"InChI=1S/C21H20Cl2O3/c1-21(2)17(12-18(22)23)19(21)20(24)25-13-14-7-6-10-16(11-14)26-15-8-4-3-5-9-15/h3-12,17,19H,13H2,1-2H3/t17-,19-/m0/s1",RLLPVAHGXHCWKJ-HKUYNNGSSA-N,CC1(C)[C@@H](C=C(Cl)Cl)[C@H]1C(=O)OCc2cccc(Oc3ccccc3)c2,-6.99,0.4121999999999999,2,G3,391.2940000000001,6.113300000000004,103.30400000000002,26.0,3.0,0.0,5.0,6.0,136.0,2.0,1.0,1.0,3.0,35.53,163.07268718223784,1.5921835455133286,811.0157196010404,Low,False
D-508,benzotrifluoride,"InChI=1S/C7H5F3/c8-7(9,10)6-4-2-1-3-5-6/h1-5H",GETTZEONDQJALK-UHFFFAOYSA-N,FC(F)(F)c1ccccc1,-2.511,0.2538,2,G3,146.111,2.705400000000001,31.444,10.0,0.0,0.0,3.0,0.0,54.0,1.0,0.0,0.0,1.0,0.0,56.29295144267227,2.9660431785816628,199.84124603366345,High,True
D-950,1-lauryl-2-pyrrolodone,"InChI=1S/C16H31NO/c1-2-3-4-5-6-7-8-9-10-11-14-17-15-12-13-16(17)18/h2-15H2,1H3",NJPQAIBZIHNJDO-UHFFFAOYSA-N,CCCCCCCCCCCCN1CCCC1=O,-4.67,0.48981625975,2,G3,253.42999999999992,4.529700000000004,77.65800000000006,18.0,1.0,0.0,2.0,11.0,106.0,0.0,1.0,1.0,1.0,20.31,113.12890736049664,1.7707771290501286,215.1425000045842,Low,False
D-1081,disperse red 9,"InChI=1S/C15H11NO2/c1-16-12-8-4-7-11-13(12)15(18)10-6-3-2-5-9(10)14(11)17/h2-8,16H,1H3",SVTDYSXXLJYUTM-UHFFFAOYSA-N,CNc1cccc2C(=O)c3ccccc3C(=O)c12,-6.3,0.0169140900000002,2,G3,237.258,2.5037000000000003,69.29570000000002,18.0,3.0,1.0,3.0,1.0,88.0,2.0,0.0,1.0,3.0,46.17,104.45039889891716,2.3388778647071136,673.9438611224745,Low,False
D-1331,scopolamine,"InChI=1S/C17H21NO4/c1-18-13-7-11(8-14(18)16-15(13)22-16)21-17(20)12(9-19)10-5-3-2-4-6-10/h2-6,11-16,19H,7-9H2,1H3/t11?,12-,13-,14+,15?,16?/m1/s1",STECJAGHUSJQJN-MKXJHAPZSA-N,CN1[C@@H]2CC(C[C@H]1C3OC23)OC(=O)[C@H](CO)c4ccccc4,-0.504,0.2426792820022855,3,G5,303.358,0.9180999999999993,79.38280000000005,22.0,5.0,1.0,5.0,4.0,118.0,1.0,3.0,3.0,4.0,62.3,129.37095289872892,1.4200028178766764,545.037182254803,High,True
D-1335,androsterone,"InChI=1S/C19H30O2/c1-18-9-7-13(20)11-12(18)3-4-14-15-5-6-17(21)19(15,2)10-8-16(14)18/h12-16,20H,3-11H2,1-2H3/t12-,13+,14-,15-,16-,18-,19-/m0/s1",QGXBDMJGAMFCBF-HLUDHZFRSA-N,C[C@]12CC[C@@H](O)C[C@@H]1CC[C@@H]3[C@@H]2CC[C@@]4(C)[C@H]3CCC4=O,-4.402,0.0090500000000002,2,G3,290.447,3.959100000000003,82.74080000000006,21.0,2.0,1.0,2.0,0.0,118.0,0.0,4.0,4.0,4.0,37.3,128.24064032509136,1.6375393766570927,458.4827066363416,Medium,False
D-1336,prasterone,"InChI=1S/C19H28O2/c1-18-9-7-13(20)11-12(18)3-4-14-15-5-6-17(21)19(15,2)10-8-16(14)18/h3,13-16,20H,4-11H2,1-2H3/t13-,14-,15-,16-,18-,19-/m0/s1",FMGSKLZLMKYGDP-USOAJAOKSA-N,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@]34C)[C@@H]1CCC2=O,-4.122,0.2445643297486792,3,G5,288.43100000000004,3.879200000000002,82.71680000000005,21.0,2.0,1.0,2.0,0.0,116.0,0.0,3.0,4.0,4.0,37.3,127.55103729290713,1.692354659363723,507.69574308017087,Medium,False
D-1360,"1-propanone, 1-(4-hydroxyphenyl)-","InChI=1S/C9H11NO/c1-2-9(11)7-3-5-8(10)6-4-7/h3-6H,2,10H2,1H3",FSWXOANXOQPCFF-UHFFFAOYSA-N,CCC(=O)c1ccc(N)cc1,-2.627,0.0065000000000001,2,G3,149.193,1.8615,45.47590000000002,11.0,2.0,1.0,2.0,2.0,58.0,1.0,0.0,0.0,1.0,43.09,66.02764225974326,2.8953480359887567,250.77017257091032,High,True
D-1365,"ethene, chloro-","InChI=1S/C2H3Cl/c1-2-3/h2H,1H2",BZHJMEDXRYGGRV-UHFFFAOYSA-N,ClC=C,-1.36,0.3696650174867361,3,G5,62.499,1.3687,16.05,3.0,0.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,24.71785633692358,2.1874960973678963,10.264662506490405,High,True
D-1366,fluoroethene,"InChI=1S/C2H3F/c1-2-3/h2H,1H2",XUCNUKMRBVNAPB-UHFFFAOYSA-N,FC=C,-0.276,0.13829166745,2,G3,46.044,1.0994000000000002,11.305,3.0,0.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,18.580125512968134,2.1874960973678963,10.264662506490405,High,True
D-1378,"ethane, chloropentafluoro-","InChI=1S/C2ClF5/c3-1(4,5)2(6,7)8",RFCAUADVODFSLZ-UHFFFAOYSA-N,FC(F)(F)C(F)(F)Cl,-3.411,0.0071999999999998,2,G3,154.46500000000003,2.3803,16.855,8.0,0.0,0.0,6.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,46.23513638373901,4.020391543176799,65.40990953421706,High,True
D-1393,2-methylbutane,"InChI=1S/C5H12/c1-4-5(2)3/h5H,4H2,1-3H3",QWTDNUCVQCZILF-UHFFFAOYSA-N,CCC(C)C,-3.1630000000000003,0.0079072290499999,2,G3,72.151,2.0524,25.12899999999999,5.0,0.0,0.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,34.19901948541598,2.5395388613593908,14.0,High,True
D-1401,2-nitropropane,"InChI=1S/C3H7NO2/c1-3(2)4(5)6/h3H,1-2H3",FGLBSLMDCBOPQK-UHFFFAOYSA-N,CC(C)[N+]([O-])=O,-0.615,0.0522,2,G3,89.094,0.6715,22.130399999999995,6.0,2.0,0.0,3.0,1.0,36.0,0.0,0.0,0.0,0.0,43.14,36.12211097912257,3.2575861612334887,59.813537528125096,High,True
D-1405,terpin,"InChI=1S/C10H20O2/c1-9(2,11)8-4-6-10(3,12)7-5-8/h8,11-12H,4-7H2,1-3H3",RBNWAMSGVWEHFP-UHFFFAOYSA-N,CC(C)(O)C1CCC(C)(O)CC1,-1.634,0.411081186898917,3,G5,172.26799999999997,1.6985,48.87960000000003,12.0,2.0,2.0,2.0,1.0,72.0,0.0,1.0,1.0,1.0,40.46,74.6063664082618,2.4688639790107176,145.71173956630955,High,True
D-1414,hexestrol,"InChI=1S/C18H22O2/c1-3-17(13-5-9-15(19)10-6-13)18(4-2)14-7-11-16(20)12-8-14/h5-12,17-20H,3-4H2,1-2H3",PBBGSZCBWVPOOL-UHFFFAOYSA-N,CCC(C(CC)c1ccc(O)cc1)c2ccc(O)cc2,-4.353,0.0384999999999999,2,G3,270.372,4.785200000000005,82.27760000000004,20.0,2.0,2.0,2.0,5.0,106.0,2.0,0.0,0.0,2.0,40.46,120.2666175163327,2.3163196571785463,476.8496098708157,Medium,False
D-1450,"1,2-dibromo-3-chloropropane","InChI=1S/C3H5Br2Cl/c4-1-3(5)2-6/h3H,1-2H2",WBEJYOJJBDISQU-UHFFFAOYSA-N,ClCC(Br)CBr,-2.374,0.0452000000000001,2,G3,236.334,2.3836000000000004,37.229000000000006,6.0,0.0,0.0,3.0,2.0,38.0,0.0,0.0,0.0,0.0,0.0,59.50749669478716,2.7541847860376616,27.97416845103709,High,True
D-1473,"benzene, 1,1'- oxybis(methylene) bis-","InChI=1S/C14H14O/c1-3-7-13(8-4-1)11-15-12-14-9-5-2-6-10-14/h1-10H,11-12H2",MHDVGSVTJDSBDK-UHFFFAOYSA-N,C(OCc1ccccc1)c2ccccc2,-3.695,0.01358177235,2,G3,198.265,3.403400000000002,61.37700000000004,15.0,1.0,0.0,1.0,4.0,76.0,2.0,0.0,0.0,2.0,9.23,90.3319267838611,1.8095807579695853,341.0981589624613,High,True
D-1486,propyl butyrate,"InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",HUAZGNHGCJGYNP-UHFFFAOYSA-N,CCCOC(=O)CCC,-1.905,0.07684761255599,3,G5,130.18699999999998,1.7397,36.158,9.0,2.0,0.0,2.0,4.0,54.0,0.0,0.0,0.0,0.0,26.3,56.20397104375984,3.0613168393721577,78.98533616859814,High,True
D-1502,2-methylpentane,"InChI=1S/C6H14/c1-4-5-6(2)3/h6H,4-5H2,1-3H3",AFABGHUZZDYHJO-UHFFFAOYSA-N,CCCC(C)C,-3.74,0.0246499999999998,2,G3,86.178,2.442500000000001,29.74599999999998,6.0,0.0,0.0,0.0,2.0,38.0,0.0,0.0,0.0,0.0,0.0,40.563961599812586,2.6272148478988635,21.219280948873624,Medium,False
D-1513,"4-heptanol, 2,6-dimethyl-","InChI=1S/C9H20O/c1-7(2)5-9(10)6-8(3)4/h7-10H,5-6H2,1-4H3",HXQPUEQDBSPXTE-UHFFFAOYSA-N,CC(C)CC(O)CC(C)C,-2.1590000000000003,0.1758999999999999,2,G3,144.25799999999995,2.4395000000000007,44.916800000000016,10.0,1.0,1.0,1.0,4.0,62.0,0.0,0.0,0.0,0.0,20.23,64.45302169519842,3.337430348629276,66.79745154591336,High,True
D-1523,divinyl ether,"InChI=1S/C4H6O/c1-3-5-4-2/h3-4H,1-2H2",QYKIQEUNHZKYBP-UHFFFAOYSA-N,C=COC=C,-1.261,0.1506499999999999,2,G3,70.09100000000001,1.29,21.478999999999992,5.0,1.0,0.0,1.0,2.0,28.0,0.0,0.0,0.0,0.0,9.23,31.568416536157745,2.6531630746803305,32.912609383243264,High,True
D-1540,"1,2-ethanediamine, n,n'-bis(2-aminoethyl)-","InChI=1S/C6H18N4/c7-1-3-9-5-6-10-4-2-8/h9-10H,1-8H2",VILCJCGEZXAXTO-UHFFFAOYSA-N,NCCNCCNCCN,0.835,0.3393,2,G3,146.238,-1.916999999999998,43.84820000000001,10.0,4.0,4.0,4.0,7.0,62.0,0.0,0.0,0.0,0.0,76.1,62.343467361054095,2.6476048489438337,49.70950594454669,High,True
D-1542,"1,2-ethanediamine, n-(2-aminoethyl)-n'- 2-","InChI=1S/C8H23N5/c9-1-3-11-5-7-13-8-6-12-4-2-10/h11-13H,1-10H2",FAGUFWYHJQFNRV-UHFFFAOYSA-N,NCCNCCNCCNCCN,0.723,0.40755,2,G3,189.307,-2.327399999999997,56.71790000000002,13.0,5.0,5.0,5.0,10.0,80.0,0.0,0.0,0.0,0.0,88.13,80.62321377345536,2.758149818433293,78.60357147141794,High,True
D-1546,octafluorocyclobutane,"InChI=1S/C4F8/c5-1(6)2(7,8)4(11,12)3(1,9)10",BCCOBQSFUDVTJQ-UHFFFAOYSA-N,FC1(F)C(F)(F)C(F)(F)C1(F)F,-3.638,0.1448,2,G3,200.028,2.5412,19.788000000000004,12.0,0.0,0.0,8.0,0.0,72.0,0.0,1.0,1.0,1.0,0.0,60.152529440900025,3.159591794226542,151.0977500432694,High,True
D-1575,"1,3-propanediol, 2-(hydroxymethyl)-2-nitro-","InChI=1S/C4H9NO5/c6-1-4(2-7,3-8)5(9)10/h6-8H,1-3H2",OLQJQHSAWMFDJE-UHFFFAOYSA-N,OCC(CO)(CO)[N+]([O-])=O,0.821,0.17105,2,G3,151.118,-2.0211999999999994,30.982799999999997,10.0,5.0,3.0,6.0,4.0,60.0,0.0,0.0,0.0,0.0,103.82999999999998,56.86975435010721,4.305619426082996,112.55169583620196,High,True
D-1625,"1,2-difluorobenzene",InChI=1S/C6H4F2/c7-5-3-1-2-4-6(5)8/h1-4H,GOYDNIKZWGIXJT-UHFFFAOYSA-N,Fc1ccccc1F,-2.0,0.4998,2,G3,114.094,1.9648,26.358,8.0,0.0,0.0,2.0,0.0,42.0,1.0,0.0,0.0,1.0,0.0,45.76247392534943,3.134861511345448,162.63833891467198,High,True
D-1666,methanedisulfonic acid,"InChI=1S/CH4O6S2/c2-8(3,4)1-9(5,6)7/h1H2,(H,2,3,4)(H,5,6,7)",OPUAWDUYWRUIIL-UHFFFAOYSA-N,O[S](=O)(=O)C[S](O)(=O)=O,0.754,0.2009216320415057,3,G5,176.171,-1.2804999999999995,27.9642,9.0,4.0,2.0,8.0,2.0,56.0,0.0,0.0,0.0,0.0,108.73999999999998,51.9965230479108,4.4582270815509055,236.17972125264012,High,True
D-1675,chlorobenzilate,"InChI=1S/C16H14Cl2O3/c1-2-21-15(19)16(20,11-3-7-13(17)8-4-11)12-5-9-14(18)10-6-12/h3-10,20H,2H2,1H3",RAPBNVDSDCTNRC-UHFFFAOYSA-N,CCOC(=O)C(O)(c1ccc(Cl)cc1)c2ccc(Cl)cc2,-4.512,0.0568999999999997,2,G3,325.19100000000003,3.7924000000000015,82.53580000000002,21.0,3.0,1.0,5.0,4.0,110.0,2.0,0.0,0.0,2.0,46.53,132.6240993186574,2.554539374643344,575.475277933952,Medium,False
D-1708,tropacocaine,"InChI=1S/C15H19NO2/c1-16-12-7-8-13(16)10-14(9-12)18-15(17)11-5-3-2-4-6-11/h2-6,12-14H,7-10H2,1H3",XQJMXPAEFMWDOZ-UHFFFAOYSA-N,CN1C2CCC1CC(C2)OC(=O)c3ccccc3,-2.369,0.1048500000000001,2,G3,245.322,2.4686000000000003,69.45250000000004,18.0,3.0,0.0,3.0,2.0,96.0,1.0,2.0,2.0,3.0,29.54,107.73912084176204,1.629075096497469,417.37955886516,High,True
D-1712,"butanoic acid, pentyl ester","InChI=1S/C9H18O2/c1-3-5-6-8-11-9(10)7-4-2/h3-8H2,1-2H3",CFNJLPHOBMVMNS-UHFFFAOYSA-N,CCCCCOC(=O)CCC,-2.467,0.4770999999999998,2,G3,158.24099999999996,2.5199000000000007,45.39200000000002,11.0,2.0,0.0,2.0,6.0,66.0,0.0,0.0,0.0,0.0,26.3,68.93385527255305,3.040425665876032,99.73585546369786,High,True
D-1720,"glycine, n-acetyl-","InChI=1S/C4H7NO3/c1-3(6)5-2-4(7)8/h2H2,1H3,(H,5,6)(H,7,8)",OKJIRPAQVSHGFK-UHFFFAOYSA-N,CC(=O)NCC(O)=O,-0.649,0.0404999999999999,2,G3,117.10399999999998,-0.7929000000000002,26.31949999999999,8.0,2.0,2.0,4.0,2.0,46.0,0.0,0.0,0.0,0.0,66.4,46.50121750691096,3.1818458670936187,95.85105031544944,High,True
D-1761,"benzene, 1-bromo-4-iodo-",InChI=1S/C6H4BrI/c7-5-1-3-6(8)4-2-5/h1-4H,UCCUXODGPMAHRL-UHFFFAOYSA-N,Brc1ccc(I)cc1,-4.452,0.0540500000000001,2,G3,282.90599999999995,3.053700000000001,46.85900000000001,8.0,0.0,0.0,2.0,0.0,42.0,1.0,0.0,0.0,1.0,0.0,70.56078884618196,3.0324555320336755,147.38833891467198,Medium,False
D-1774,"2,3-dimethyl-2-butanol","InChI=1S/C6H14O/c1-5(2)6(3,4)7/h5,7H,1-4H3",IKECULIHBUCAKR-UHFFFAOYSA-N,CC(C)C(C)(C)O,-0.411,0.0201,2,G3,102.17699999999998,1.4133,31.135799999999985,7.0,1.0,1.0,1.0,1.0,44.0,0.0,0.0,0.0,0.0,20.23,45.358195352008586,3.541196965079901,49.69058447171098,High,True
D-1782,3-methyl-3-hexanol,"InChI=1S/C7H16O/c1-4-6-7(3,8)5-2/h8H,4-6H2,1-3H3",KYWJZCSJMOILIZ-UHFFFAOYSA-N,CCCC(C)(O)CC,-1.001,0.0056499999999999,2,G3,116.20399999999998,1.9475,35.822799999999994,8.0,1.0,1.0,1.0,3.0,50.0,0.0,0.0,0.0,0.0,20.23,51.723137466405205,3.373381552563661,57.4071655715584,High,True
D-1791,4-hydroxyquinoline,"InChI=1S/C9H7NO/c11-9-5-6-10-8-4-2-1-3-7(8)9/h1-6H,(H,10,11)",PMZDQRJGMBOQBF-UHFFFAOYSA-N,O=C1C=CNc2ccccc12,-1.481,0.0574999999999999,2,G3,145.16099999999997,1.5281,44.56870000000002,11.0,1.0,1.0,2.0,0.0,54.0,2.0,0.0,0.0,2.0,32.86,63.49423773222244,3.0307899009392414,425.2608208761056,High,True
D-1795,"benzene, 1,2-diiodo-",InChI=1S/C6H4I2/c7-5-3-1-2-4-6(5)8/h1-4H,BBOLNFYSRZVALD-UHFFFAOYSA-N,Ic1ccccc1I,-4.217,0.0114499999999999,2,G3,329.906,2.8958000000000004,51.87600000000002,8.0,0.0,0.0,2.0,0.0,42.0,1.0,0.0,0.0,1.0,0.0,75.95507936158424,3.134861511345448,162.63833891467198,Medium,False
D-1816,"pentane, 2-chloro-","InChI=1S/C5H11Cl/c1-3-4-5(2)6/h5H,3-4H2,1-2H3",NFRKUDYZEVQXTE-UHFFFAOYSA-N,CCCC(C)Cl,-2.63,0.1348499999999999,2,G3,106.596,2.4138,30.222999999999985,6.0,0.0,0.0,1.0,2.0,38.0,0.0,0.0,0.0,0.0,0.0,44.50228571229765,2.6272148478988635,25.11941547876375,High,True
D-1821,"benzene, 1,3-diiodo-",InChI=1S/C6H4I2/c7-5-2-1-3-6(8)4-5/h1-4H,SFPQFQUXAJOWNF-UHFFFAOYSA-N,Ic1cccc(I)c1,-4.518,0.0260000000000002,2,G3,329.906,2.8958000000000004,51.87600000000001,8.0,0.0,0.0,2.0,0.0,42.0,1.0,0.0,0.0,1.0,0.0,75.95507936158424,3.077660437970554,166.38833891467198,Medium,False
D-1848,"benzene, 1-bromo-2-chloro-",InChI=1S/C6H4BrCl/c7-5-3-1-2-4-6(5)8/h1-4H,QBELEDRHMPMKHP-UHFFFAOYSA-N,Clc1ccccc1Br,-3.2030000000000003,0.2044227645509829,3,G5,191.455,3.1025,39.152000000000015,8.0,0.0,0.0,2.0,0.0,42.0,1.0,0.0,0.0,1.0,0.0,61.60221695202,3.134861511345448,164.63833891467198,High,True
D-1913,chlorflurecol,"InChI=1S/C14H9ClO3/c15-8-5-6-10-9-3-1-2-4-11(9)14(18,13(16)17)12(10)7-8/h1-7,18H,(H,16,17)",SVOAUHHKPGKPQK-UHFFFAOYSA-N,OC(=O)C1(O)c2ccccc2c3ccc(Cl)cc13,-4.1610000000000005,0.0444286944315144,3,G5,260.676,2.640900000000001,67.52260000000003,18.0,2.0,2.0,4.0,1.0,90.0,2.0,0.0,1.0,3.0,57.53,108.26580623214244,2.424052661218044,665.8387220032452,Medium,False
D-1930,1-nonyne,"InChI=1S/C9H16/c1-3-5-7-9-8-6-4-2/h1H,4-9H2,2H3",OSSQSXOTMIGBCF-UHFFFAOYSA-N,CCCCCCCC#C,-4.093999999999999,0.0732500000000002,2,G3,124.227,2.980100000000002,42.20900000000001,9.0,0.0,0.0,0.0,5.0,52.0,0.0,0.0,0.0,0.0,0.0,58.658013334861685,2.68805533088827,76.52932501298082,Medium,False
D-1966,3-chlorocrotonic acid,"InChI=1S/C4H5ClO2/c1-3(5)2-4(6)7/h2H,1H3,(H,6,7)/b3-2+",XBOTUWGQYMHUFO-NSCUHMNNSA-N,C\C(Cl)=C/C(O)=O,-0.605,0.0725,2,G3,120.53499999999998,1.2136,27.245799999999992,7.0,1.0,1.0,3.0,1.0,40.0,0.0,0.0,0.0,0.0,37.3,46.40349641795657,3.679228031962392,102.25742227201611,High,True
D-1980,tetramethrin,"InChI=1S/C19H25NO4/c1-11(2)9-14-15(19(14,3)4)18(23)24-10-20-16(21)12-7-5-6-8-13(12)17(20)22/h9,14-15H,5-8,10H2,1-4H3/t14-,15+/m1/s1",CXBMCYHAMVGWJQ-CABCVRRESA-N,CC(C)=C[C@@H]1[C@@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,-4.8580000000000005,0.1999499999999998,2,G3,331.4120000000001,2.964900000000002,88.49800000000005,24.0,4.0,0.0,5.0,4.0,130.0,0.0,1.0,3.0,3.0,63.68,142.2694547618539,1.61158435496958,638.8542726966778,Low,False
D-1990,phenmedipham,"InChI=1S/C16H16N2O4/c1-11-5-3-6-12(9-11)18-16(20)22-14-8-4-7-13(10-14)17-15(19)21-2/h3-10H,1-2H3,(H,17,19)(H,18,20)",IDOWTHOLJBTAFI-UHFFFAOYSA-N,COC(=O)Nc1cccc(OC(=O)Nc2cccc(C)c2)c1,-4.779,0.0132500000000002,2,G3,300.314,3.784220000000002,83.29540000000003,22.0,4.0,2.0,6.0,3.0,114.0,2.0,0.0,0.0,2.0,76.66,127.59812480946482,1.9910569204245536,685.3509531428246,Low,False
D-2025,butachlor,"InChI=1S/C17H26ClNO2/c1-4-7-11-21-13-19(16(20)12-18)17-14(5-2)9-8-10-15(17)6-3/h8-10H,4-7,11-13H2,1-3H3",HKPHPIREJKHECO-UHFFFAOYSA-N,CCCCOCN(C(=O)CCl)c1c(CC)cccc1CC,-4.1930000000000005,0.0304000000000002,2,G3,311.85300000000007,4.157400000000004,89.13100000000006,21.0,2.0,0.0,4.0,9.0,118.0,1.0,0.0,0.0,1.0,29.54,132.78393360449536,3.0405929299275014,426.1662903460974,Medium,False
D-2028,ethyrimol,"InChI=1S/C11H19N3O/c1-4-6-7-9-8(3)13-11(12-5-2)14-10(9)15/h4-7H2,1-3H3,(H2,12,13,14,15)",BBXXLROWFHWFQY-UHFFFAOYSA-N,CCCCC1=C(C)NC(=NC1=O)NCC,-3.02,0.0649999999999999,2,G3,209.293,1.85272,62.370400000000025,15.0,3.0,2.0,4.0,5.0,84.0,1.0,0.0,0.0,1.0,57.78,90.13667816581804,2.9373311083141997,370.5860503155157,High,True
D-2035,secbumeton,"InChI=1S/C10H19N5O/c1-5-7(3)12-9-13-8(11-6-2)14-10(15-9)16-4/h7H,5-6H2,1-4H3,(H2,11,12,13,14,15)",ZJMZZNVGNSWOOM-UHFFFAOYSA-N,CCNc1nc(NC(C)CC)nc(OC)n1,-2.575,0.0073,2,G3,225.296,1.5223999999999998,63.918400000000034,16.0,6.0,2.0,6.0,6.0,90.0,1.0,0.0,0.0,1.0,71.96000000000001,95.8582114598357,2.852731013715871,330.9854695248083,High,True
D-2051,tebuthiuron,"InChI=1S/C9H16N4OS/c1-9(2,3)6-11-12-8(15-6)13(5)7(14)10-4/h1-5H3,(H,10,14)",HBPDKDSFLXWOAE-UHFFFAOYSA-N,CNC(=O)N(C)c1sc(nn1)C(C)(C)C,-1.997,0.0181999999999999,2,G3,228.321,1.6112,61.46770000000003,15.0,4.0,1.0,6.0,1.0,84.0,1.0,0.0,0.0,1.0,58.120000000000005,93.50532867483764,2.894631590511528,355.23947195293493,High,True
D-2053,butamifos,"InChI=1S/C13H21N2O4PS/c1-5-11(4)14-20(21,18-6-2)19-13-9-10(3)7-8-12(13)15(16)17/h7-9,11H,5-6H2,1-4H3,(H,14,21)",OEYOMNZEMCPTKN-UHFFFAOYSA-N,CCO[P](=S)(NC(C)CC)Oc1cc(C)ccc1[N+]([O-])=O,-4.814,0.0420500000000001,2,G3,332.3620000000001,3.931120000000004,87.26110000000004,21.0,5.0,1.0,8.0,8.0,118.0,1.0,0.0,0.0,1.0,73.63,129.76539350623858,3.112387649797256,552.9728394805225,Low,False
D-2063,sulindac,"InChI=1S/C20H17FO3S/c1-12-17(9-13-3-6-15(7-4-13)25(2)24)16-8-5-14(21)10-19(16)18(12)11-20(22)23/h3-10H,11H2,1-2H3,(H,22,23)/b17-9-",MLKXDPUZXIRXEP-MFOYZWKCSA-N,CC\1=C(CC(O)=O)c2cc(F)ccc2C1=C\c3ccc(cc3)[S](C)=O,-4.552,0.2240000000000002,2,G3,356.41800000000006,4.365500000000004,97.89220000000005,25.0,2.0,1.0,5.0,4.0,128.0,2.0,0.0,1.0,3.0,54.37,147.5185424815781,2.1011120578982485,939.9136691174384,Low,False
D-2069,hydroprene,"InChI=1S/C17H30O2/c1-6-19-17(18)13-16(5)12-8-11-15(4)10-7-9-14(2)3/h8,12-15H,6-7,9-11H2,1-5H3/b12-8+,16-13+",FYQGBXGJFWXIPP-UEVLXMDPSA-N,CCOC(=O)\C=C(C)\C=C\CC(C)CCCC(C)C,-5.693,0.2841999999999998,2,G3,266.42499999999995,4.904500000000005,82.00000000000006,19.0,2.0,0.0,2.0,9.0,110.0,0.0,0.0,0.0,0.0,26.3,118.4741861233574,3.9017092211713953,300.38392569815863,Low,False
